Time [s],fan_n,fan_p,PTA6,PTA7
0.163732292,1,1,0,0
0.163790122,1,1,0,1
0.163790124,1,1,1,1
0.163794758,0,1,1,1
0.163848064,0,1,0,0
0.163848270,1,1,0,0
0.163848274,0,1,0,0
0.163848290,1,1,0,0
0.163906152,1,1,1,1
0.163914954,0,1,1,1
0.163964176,0,1,0,0
0.163964380,1,1,0,0
0.163964384,0,1,0,0
0.163964402,1,1,0,0
0.164022302,1,1,1,1
0.164031754,0,1,1,1
0.164080216,0,1,1,0
0.164080218,0,1,0,0
0.164080392,1,1,0,0
0.164080394,0,1,0,0
0.164080420,1,1,0,0
0.164080424,0,1,0,0
0.164080442,1,1,0,0
0.164138272,1,1,0,1
0.164138274,1,1,1,1
0.164142096,0,1,1,1
0.164142100,0,0,1,1
0.164142104,0,1,1,1
0.164142120,1,1,1,1
0.164142128,1,0,1,1
0.164142130,0,0,1,1
0.164142132,0,1,1,1
0.164142138,0,0,1,1
0.164142142,0,1,1,1
0.164142146,1,1,1,1
0.164142154,1,0,1,1
0.164142158,0,1,1,1
0.164142172,1,1,1,1
0.164142200,0,1,1,1
0.164142202,0,0,1,1
0.164142204,0,1,1,1
0.164142208,1,1,1,1
0.164142224,0,1,1,1
0.164142238,1,1,1,1
0.164142266,0,1,1,1
0.164142272,1,1,1,1
0.164142288,0,1,1,1
0.164142296,1,1,1,1
0.164142384,0,1,1,1
0.164142398,1,1,1,1
0.164157964,0,1,1,1
0.164166130,0,0,1,1
0.164166438,0,1,1,1
0.164166458,0,0,1,1
0.164166972,0,1,1,1
0.164170152,0,0,1,1
0.164170160,0,1,1,1
0.164170162,0,0,1,1
0.164170180,0,1,1,1
0.164170186,1,0,1,1
0.164170188,0,0,1,1
0.164170204,0,1,1,1
0.164170214,1,1,1,1
0.164170216,1,0,1,1
0.164170218,0,0,1,1
0.164170222,0,1,1,1
0.164170224,0,0,1,1
0.164170230,0,1,1,1
0.164170240,0,0,1,1
0.164170248,0,1,1,1
0.164170250,0,0,1,1
0.164170256,0,1,1,1
0.164170264,0,0,1,1
0.164170274,0,1,1,1
0.164170286,0,0,1,1
0.164170298,0,1,1,1
0.164170310,0,0,1,1
0.164170318,0,1,1,1
0.164170332,0,0,1,1
0.164170338,0,1,1,1
0.164170354,0,0,1,1
0.164170360,0,1,1,1
0.164170454,0,0,1,1
0.164170478,1,0,1,1
0.164171276,1,1,1,1
0.164183882,0,1,1,1
0.164183906,1,1,1,1
0.164183914,0,1,1,1
0.164183968,1,1,1,1
0.164184006,0,1,1,1
0.164196220,0,1,1,0
0.164196222,0,1,0,0
0.164196382,0,0,0,0
0.164196384,0,1,0,0
0.164196398,1,1,0,0
0.164196404,0,1,0,0
0.164196428,1,1,0,0
0.164196432,0,1,0,0
0.164196448,1,1,0,0
0.164196452,0,1,0,0
0.164196462,1,1,0,0
0.164254252,1,1,1,1
0.164258986,0,1,1,1
0.164312166,0,1,0,0
0.164312372,1,1,0,0
0.164312376,0,1,0,0
0.164312392,1,1,0,0
0.164370218,1,1,0,1
0.164370220,1,1,1,1
0.164379034,0,1,1,1
0.164379102,1,1,1,1
0.164379110,0,1,1,1
0.164428148,0,1,0,0
0.164428352,1,1,0,0
0.164428356,0,1,0,0
0.164428372,1,1,0,0
0.164486202,1,1,0,1
0.164486204,1,1,1,1
0.164495514,0,1,1,1
0.164544132,0,1,0,0
0.164544308,1,1,0,0
0.164544312,0,1,0,0
0.164544338,1,1,0,0
0.164544342,0,1,0,0
0.164544358,1,1,0,0
0.164602186,1,1,0,1
0.164602188,1,1,1,1
0.164605920,0,1,1,1
0.164605924,0,0,1,1
0.164605928,0,1,1,1
0.164605944,1,1,1,1
0.164605952,1,0,1,1
0.164605954,0,0,1,1
0.164605956,0,1,1,1
0.164605962,0,0,1,1
0.164605966,0,1,1,1
0.164605970,1,1,1,1
0.164605978,1,0,1,1
0.164605982,0,1,1,1
0.164605996,1,1,1,1
0.164606026,0,0,1,1
0.164606028,0,1,1,1
0.164606034,1,1,1,1
0.164606048,0,1,1,1
0.164606062,1,1,1,1
0.164606092,0,1,1,1
0.164606096,1,1,1,1
0.164606114,0,1,1,1
0.164606120,1,1,1,1
0.164606138,0,1,1,1
0.164606142,1,1,1,1
0.164606210,0,1,1,1
0.164606222,1,1,1,1
0.164621722,0,1,1,1
0.164629806,0,0,1,1
0.164630802,0,1,1,1
0.164633982,0,0,1,1
0.164633990,0,1,1,1
0.164633992,0,0,1,1
0.164634010,0,1,1,1
0.164634016,1,0,1,1
0.164634018,0,0,1,1
0.164634034,0,1,1,1
0.164634044,1,1,1,1
0.164634046,1,0,1,1
0.164634048,0,0,1,1
0.164634052,0,1,1,1
0.164634054,0,0,1,1
0.164634060,0,1,1,1
0.164634070,0,0,1,1
0.164634078,0,1,1,1
0.164634080,0,0,1,1
0.164634084,0,1,1,1
0.164634094,0,0,1,1
0.164634104,0,1,1,1
0.164634116,0,0,1,1
0.164634128,0,1,1,1
0.164634140,0,0,1,1
0.164634148,0,1,1,1
0.164634162,0,0,1,1
0.164634168,0,1,1,1
0.164634184,0,0,1,1
0.164634190,0,1,1,1
0.164634282,0,0,1,1
0.164634308,1,0,1,1
0.164635104,1,1,1,1
0.164647832,0,1,1,1
0.164660132,0,1,0,0
0.164660296,0,0,0,0
0.164660298,0,1,0,0
0.164660312,1,1,0,0
0.164660318,0,1,0,0
0.164660342,1,1,0,0
0.164660346,0,1,0,0
0.164660362,1,1,0,0
0.164660366,0,1,0,0
0.164660376,1,1,0,0
0.164718178,1,1,0,1
0.164718180,1,1,1,1
0.164722580,0,1,1,1
0.164722594,1,1,1,1
0.164722702,0,1,1,1
0.164776116,0,1,0,0
0.164776320,1,1,0,0
0.164776326,0,1,0,0
0.164776342,1,1,0,0
0.164834174,1,1,0,1
0.164834176,1,1,1,1
0.164842682,0,1,1,1
0.164842692,1,1,1,1
0.164842716,0,1,1,1
0.164842720,1,1,1,1
0.164842802,0,1,1,1
0.164892122,0,1,0,0
0.164892326,1,1,0,0
0.164892330,0,1,0,0
0.164892346,1,1,0,0
0.164950180,1,1,0,1
0.164950182,1,1,1,1
0.164959624,0,1,1,1
0.165008126,0,1,1,0
0.165008128,0,1,0,0
0.165008304,1,1,0,0
0.165008308,0,1,0,0
0.165008332,1,1,0,0
0.165008338,0,1,0,0
0.165008354,1,1,0,0
0.165066192,1,1,0,1
0.165066194,1,1,1,1
0.165070018,0,1,1,1
0.165070022,0,0,1,1
0.165070026,0,1,1,1
0.165070042,1,1,1,1
0.165070050,1,0,1,1
0.165070054,0,1,1,1
0.165070060,0,0,1,1
0.165070064,0,1,1,1
0.165070068,1,1,1,1
0.165070078,1,0,1,1
0.165070080,0,1,1,1
0.165070094,1,1,1,1
0.165070124,0,0,1,1
0.165070126,0,1,1,1
0.165070132,1,1,1,1
0.165070146,0,1,1,1
0.165070160,1,1,1,1
0.165070190,0,1,1,1
0.165070194,1,1,1,1
0.165070210,0,1,1,1
0.165070220,1,1,1,1
0.165070236,0,1,1,1
0.165070240,1,1,1,1
0.165070308,0,1,1,1
0.165070320,1,1,1,1
0.165085880,0,1,1,1
0.165093972,0,0,1,1
0.165094018,0,1,1,1
0.165094026,0,0,1,1
0.165094040,0,1,1,1
0.165094106,0,0,1,1
0.165094898,0,1,1,1
0.165098076,0,0,1,1
0.165098082,0,1,1,1
0.165098084,0,0,1,1
0.165098102,0,1,1,1
0.165098108,1,1,1,1
0.165098110,1,0,1,1
0.165098112,0,0,1,1
0.165098128,0,1,1,1
0.165098136,1,1,1,1
0.165098138,1,0,1,1
0.165098140,0,0,1,1
0.165098144,0,1,1,1
0.165098148,0,0,1,1
0.165098154,0,1,1,1
0.165098164,0,0,1,1
0.165098178,0,1,1,1
0.165098186,0,0,1,1
0.165098196,0,1,1,1
0.165098210,0,0,1,1
0.165098220,0,1,1,1
0.165098232,0,0,1,1
0.165098242,0,1,1,1
0.165098256,0,0,1,1
0.165098262,0,1,1,1
0.165098278,0,0,1,1
0.165098282,0,1,1,1
0.165098378,0,0,1,1
0.165098402,1,0,1,1
0.165099198,1,1,1,1
0.165111512,0,1,1,1
0.165111526,1,1,1,1
0.165111788,0,1,1,1
0.165124130,0,1,0,0
0.165124294,0,0,0,0
0.165124296,0,1,0,0
0.165124310,1,1,0,0
0.165124316,0,1,0,0
0.165124340,1,1,0,0
0.165124344,0,1,0,0
0.165124360,1,1,0,0
0.165124364,0,1,0,0
0.165124374,1,1,0,0
0.165182136,1,1,0,1
0.165182138,1,1,1,1
0.165186860,0,1,1,1
0.165240052,0,1,0,0
0.165240256,1,1,0,0
0.165240262,0,1,0,0
0.165240278,1,1,0,0
0.165298170,1,1,0,1
0.165298172,1,1,1,1
0.165306992,0,1,1,1
0.165356146,0,1,1,0
0.165356148,0,1,0,0
0.165356350,1,1,0,0
0.165356356,0,1,0,0
0.165356372,1,1,0,0
0.165414212,1,1,0,1
0.165414214,1,1,1,1
0.165423364,0,1,1,1
0.165423378,1,1,1,1
0.165423386,0,1,1,1
0.165423410,1,1,1,1
0.165423418,0,1,1,1
0.165423436,1,1,1,1
0.165423508,0,1,1,1
0.165472150,0,1,1,0
0.165472152,0,1,0,0
0.165472326,1,1,0,0
0.165472330,0,1,0,0
0.165472354,1,1,0,0
0.165472360,0,1,0,0
0.165472376,1,1,0,0
0.165530208,1,1,0,1
0.165530210,1,1,1,1
0.165539890,0,1,1,1
0.165540062,1,1,1,1
0.165540094,0,1,1,1
0.165588152,0,1,1,0
0.165588154,0,1,0,0
0.165588330,1,1,0,0
0.165588334,0,1,0,0
0.165588358,1,1,0,0
0.165588362,0,1,0,0
0.165588380,1,1,0,0
0.165588386,0,1,0,0
0.165588392,1,1,0,0
0.165646214,1,1,1,1
0.165649978,0,1,1,1
0.165649980,0,0,1,1
0.165649984,0,1,1,1
0.165650002,1,1,1,1
0.165650010,1,0,1,1
0.165650012,0,0,1,1
0.165650014,0,1,1,1
0.165650020,0,0,1,1
0.165650024,0,1,1,1
0.165650028,1,1,1,1
0.165650038,1,0,1,1
0.165650040,0,1,1,1
0.165650054,1,1,1,1
0.165650074,0,1,1,1
0.165650078,1,1,1,1
0.165650084,0,0,1,1
0.165650088,0,1,1,1
0.165650092,1,1,1,1
0.165650106,0,1,1,1
0.165650118,1,1,1,1
0.165650152,0,1,1,1
0.165650154,1,1,1,1
0.165650172,0,1,1,1
0.165650180,1,1,1,1
0.165650196,0,1,1,1
0.165650202,1,1,1,1
0.165650268,0,1,1,1
0.165650280,1,1,1,1
0.165665742,0,1,1,1
0.165673840,0,0,1,1
0.165674858,0,1,1,1
0.165678032,1,1,1,1
0.165678034,0,1,1,1
0.165678038,0,0,1,1
0.165678044,0,1,1,1
0.165678046,0,0,1,1
0.165678090,0,1,1,1
0.165678100,1,1,1,1
0.165678102,1,0,1,1
0.165678104,0,0,1,1
0.165678118,0,1,1,1
0.165678128,0,0,1,1
0.165678134,0,1,1,1
0.165678136,0,0,1,1
0.165678142,0,1,1,1
0.165678150,0,0,1,1
0.165678162,0,1,1,1
0.165678174,0,0,1,1
0.165678184,0,1,1,1
0.165678196,0,0,1,1
0.165678206,0,1,1,1
0.165678220,0,0,1,1
0.165678226,0,1,1,1
0.165678242,0,0,1,1
0.165678248,0,1,1,1
0.165678264,0,0,1,1
0.165678268,0,1,1,1
0.165678340,0,0,1,1
0.165678364,1,0,1,1
0.165679160,1,1,1,1
0.165691916,0,1,1,1
0.165704174,0,1,1,0
0.165704176,0,1,0,0
0.165704338,0,0,0,0
0.165704342,0,1,0,0
0.165704356,1,1,0,0
0.165704362,0,1,0,0
0.165704384,1,1,0,0
0.165704390,0,1,0,0
0.165704406,1,1,0,0
0.165704408,0,1,0,0
0.165704420,1,1,0,0
0.165704432,0,1,0,0
0.165704436,1,1,0,0
0.165762260,1,1,0,1
0.165762262,1,1,1,1
0.165766754,0,1,1,1
0.165766760,1,1,1,1
0.165766788,0,1,1,1
0.165766802,1,1,1,1
0.165766812,0,1,1,1
0.165766888,1,1,1,1
0.165766908,0,1,1,1
0.165820218,0,1,1,0
0.165820220,0,1,0,0
0.165820424,1,1,0,0
0.165820428,0,1,0,0
0.165820444,1,1,0,0
0.165878280,1,1,0,1
0.165878282,1,1,1,1
0.165886928,0,1,1,1
0.165886936,1,1,1,1
0.165887076,0,1,1,1
0.165887134,1,1,1,1
0.165887196,0,1,1,1
0.165936210,0,1,1,0
0.165936212,0,1,0,0
0.165936388,1,1,0,0
0.165936390,0,1,0,0
0.165936416,1,1,0,0
0.165936420,0,1,0,0
0.165936436,1,1,0,0
0.165994266,1,1,0,1
0.165994268,1,1,1,1
0.166003890,0,1,1,1
0.166052200,0,1,1,0
0.166052202,0,1,0,0
0.166052378,1,1,0,0
0.166052380,0,1,0,0
0.166052406,1,1,0,0
0.166052410,0,1,0,0
0.166052428,1,1,0,0
0.166110226,1,1,0,1
0.166110228,1,1,1,1
0.166114074,0,1,1,1
0.166114076,0,0,1,1
0.166114080,0,1,1,1
0.166114098,1,1,1,1
0.166114106,1,0,1,1
0.166114108,0,0,1,1
0.166114110,0,1,1,1
0.166114116,0,0,1,1
0.166114120,0,1,1,1
0.166114124,1,1,1,1
0.166114132,1,0,1,1
0.166114136,0,1,1,1
0.166114150,1,1,1,1
0.166114170,0,1,1,1
0.166114174,1,1,1,1
0.166114180,0,0,1,1
0.166114182,0,1,1,1
0.166114188,1,1,1,1
0.166114202,0,1,1,1
0.166114216,1,1,1,1
0.166114246,0,1,1,1
0.166114250,1,1,1,1
0.166114266,0,1,1,1
0.166114276,1,1,1,1
0.166114290,0,1,1,1
0.166114298,1,1,1,1
0.166114362,0,1,1,1
0.166114376,1,1,1,1
0.166129966,0,1,1,1
0.166138216,0,0,1,1
0.166138290,0,1,1,1
0.166138338,0,0,1,1
0.166138954,0,1,1,1
0.166142128,1,1,1,1
0.166142130,0,1,1,1
0.166142134,0,0,1,1
0.166142162,0,1,1,1
0.166142168,1,0,1,1
0.166142170,0,0,1,1
0.166142186,0,1,1,1
0.166142196,1,1,1,1
0.166142198,1,0,1,1
0.166142200,0,0,1,1
0.166142204,0,1,1,1
0.166142206,0,0,1,1
0.166142212,0,1,1,1
0.166142224,0,0,1,1
0.166142230,0,1,1,1
0.166142232,0,0,1,1
0.166142238,0,1,1,1
0.166142246,0,0,1,1
0.166142256,0,1,1,1
0.166142270,0,0,1,1
0.166142280,0,1,1,1
0.166142292,0,0,1,1
0.166142302,0,1,1,1
0.166142314,0,0,1,1
0.166142322,0,1,1,1
0.166142336,0,0,1,1
0.166142342,0,1,1,1
0.166142360,0,0,1,1
0.166142364,0,1,1,1
0.166142434,0,0,1,1
0.166142460,1,0,1,1
0.166143256,1,1,1,1
0.166155740,0,1,1,1
0.166155756,1,1,1,1
0.166155766,0,1,1,1
0.166155786,1,1,1,1
0.166155800,0,1,1,1
0.166155808,1,1,1,1
0.166155886,0,1,1,1
0.166168132,0,1,0,0
0.166168296,0,0,0,0
0.166168298,0,1,0,0
0.166168312,1,1,0,0
0.166168318,0,1,0,0
0.166168342,1,1,0,0
0.166168346,0,1,0,0
0.166168362,1,1,0,0
0.166168366,0,1,0,0
0.166168376,1,1,0,0
0.166226248,1,1,0,1
0.166226250,1,1,1,1
0.166230976,0,1,1,1
0.166284240,0,1,1,0
0.166284242,0,1,0,0
0.166284446,1,1,0,0
0.166284450,0,1,0,0
0.166284466,1,1,0,0
0.166342304,1,1,0,1
0.166342306,1,1,1,1
0.166351206,0,1,1,1
0.166400252,0,1,0,0
0.166400430,1,1,0,0
0.166400432,0,1,0,0
0.166400458,1,1,0,0
0.166400462,0,1,0,0
0.166400478,1,1,0,0
0.166458336,1,1,0,1
0.166458338,1,1,1,1
0.166467592,0,1,1,1
0.166467600,1,1,1,1
0.166467626,0,1,1,1
0.166467642,1,1,1,1
0.166467650,0,1,1,1
0.166467698,1,1,1,1
0.166467746,0,1,1,1
0.166516280,0,1,0,0
0.166516458,1,1,0,0
0.166516460,0,1,0,0
0.166516486,1,1,0,0
0.166516490,0,1,0,0
0.166516506,1,1,0,0
0.166574338,1,1,0,1
0.166574340,1,1,1,1
0.166578144,0,1,1,1
0.166578146,0,0,1,1
0.166578150,0,1,1,1
0.166578168,1,1,1,1
0.166578176,1,0,1,1
0.166578178,0,0,1,1
0.166578180,0,1,1,1
0.166578186,0,0,1,1
0.166578190,0,1,1,1
0.166578194,1,1,1,1
0.166578202,1,0,1,1
0.166578206,0,1,1,1
0.166578220,1,1,1,1
0.166578248,0,1,1,1
0.166578250,0,0,1,1
0.166578252,0,1,1,1
0.166578256,1,1,1,1
0.166578272,0,1,1,1
0.166578286,1,1,1,1
0.166578316,0,1,1,1
0.166578320,1,1,1,1
0.166578336,0,1,1,1
0.166578344,1,1,1,1
0.166578362,0,1,1,1
0.166578366,1,1,1,1
0.166578434,0,1,1,1
0.166578446,1,1,1,1
0.166593782,0,1,1,1
0.166593792,1,1,1,1
0.166593802,0,1,1,1
0.166593820,1,1,1,1
0.166593900,0,1,1,1
0.166601778,0,0,1,1
0.166601792,0,1,1,1
0.166601896,0,0,1,1
0.166601958,0,1,1,1
0.166602038,0,0,1,1
0.166602136,0,1,1,1
0.166602168,0,0,1,1
0.166603024,0,1,1,1
0.166606204,0,0,1,1
0.166606210,0,1,1,1
0.166606212,0,0,1,1
0.166606232,0,1,1,1
0.166606236,1,0,1,1
0.166606238,0,0,1,1
0.166606256,0,1,1,1
0.166606264,1,1,1,1
0.166606266,1,0,1,1
0.166606268,0,0,1,1
0.166606282,0,1,1,1
0.166606292,0,0,1,1
0.166606300,0,1,1,1
0.166606302,0,0,1,1
0.166606306,0,1,1,1
0.166606316,0,0,1,1
0.166606324,0,1,1,1
0.166606338,0,0,1,1
0.166606348,0,1,1,1
0.166606362,0,0,1,1
0.166606370,0,1,1,1
0.166606384,0,0,1,1
0.166606390,0,1,1,1
0.166606406,0,0,1,1
0.166606412,0,1,1,1
0.166606428,0,0,1,1
0.166606432,0,1,1,1
0.166606506,0,0,1,1
0.166606530,1,0,1,1
0.166607328,1,1,1,1
0.166620038,0,1,1,1
0.166632286,0,1,0,0
0.166632448,0,0,0,0
0.166632450,0,1,0,0
0.166632464,1,1,0,0
0.166632470,0,1,0,0
0.166632494,1,1,0,0
0.166632498,0,1,0,0
0.166632514,1,1,0,0
0.166632518,0,1,0,0
0.166632528,1,1,0,0
0.166690350,1,1,0,1
0.166690352,1,1,1,1
0.166695116,0,1,1,1
0.166748282,0,1,1,0
0.166748284,0,1,0,0
0.166748486,1,1,0,0
0.166748492,0,1,0,0
0.166748508,1,1,0,0
0.166806334,1,1,0,1
0.166806336,1,1,1,1
0.166814558,0,1,1,1
0.166814570,1,1,1,1
0.166814980,0,1,1,1
0.166864332,0,1,1,0
0.166864334,0,1,0,0
0.166864508,1,1,0,0
0.166864510,0,1,0,0
0.166864536,1,1,0,0
0.166864540,0,1,0,0
0.166864558,1,1,0,0
0.166922430,1,1,0,1
0.166922432,1,1,1,1
0.166931848,0,1,1,1
0.166980458,0,1,1,0
0.166980460,0,1,0,0
0.166980636,1,1,0,0
0.166980638,0,1,0,0
0.166980664,1,1,0,0
0.166980668,0,1,0,0
0.166980684,1,1,0,0
0.167038576,1,1,1,1
0.167048398,0,1,1,1
0.167096528,0,1,0,0
0.167096706,1,1,0,0
0.167096708,0,1,0,0
0.167096734,1,1,0,0
0.167096738,0,1,0,0
0.167096754,1,1,0,0
0.167154600,1,1,0,1
0.167154602,1,1,1,1
0.167158376,0,1,1,1
0.167158378,0,0,1,1
0.167158382,0,1,1,1
0.167158400,1,1,1,1
0.167158408,1,0,1,1
0.167158410,0,0,1,1
0.167158412,0,1,1,1
0.167158418,0,0,1,1
0.167158422,0,1,1,1
0.167158426,1,1,1,1
0.167158434,1,0,1,1
0.167158438,0,1,1,1
0.167158444,0,0,1,1
0.167158446,0,1,1,1
0.167158452,1,1,1,1
0.167158472,0,1,1,1
0.167158476,1,1,1,1
0.167158482,0,0,1,1
0.167158486,0,1,1,1
0.167158490,1,1,1,1
0.167158504,0,1,1,1
0.167158518,1,1,1,1
0.167158534,0,1,1,1
0.167158536,1,1,1,1
0.167158550,0,1,1,1
0.167158552,1,1,1,1
0.167158570,0,1,1,1
0.167158578,1,1,1,1
0.167158594,0,1,1,1
0.167158600,1,1,1,1
0.167158666,0,1,1,1
0.167158678,1,1,1,1
0.167174270,0,1,1,1
0.167182280,0,0,1,1
0.167183256,0,1,1,1
0.167186428,1,1,1,1
0.167186430,0,1,1,1
0.167186434,0,0,1,1
0.167186442,0,1,1,1
0.167186444,0,0,1,1
0.167186488,0,1,1,1
0.167186498,1,1,1,1
0.167186500,1,0,1,1
0.167186502,0,0,1,1
0.167186506,0,1,1,1
0.167186508,0,0,1,1
0.167186514,0,1,1,1
0.167186524,0,0,1,1
0.167186532,0,1,1,1
0.167186534,0,0,1,1
0.167186540,0,1,1,1
0.167186548,0,0,1,1
0.167186558,0,1,1,1
0.167186570,0,0,1,1
0.167186582,0,1,1,1
0.167186594,0,0,1,1
0.167186604,0,1,1,1
0.167186616,0,0,1,1
0.167186624,0,1,1,1
0.167186638,0,0,1,1
0.167186644,0,1,1,1
0.167186662,0,0,1,1
0.167186666,0,1,1,1
0.167186736,0,0,1,1
0.167186762,1,0,1,1
0.167187556,1,1,1,1
0.167200002,0,1,1,1
0.167200018,1,1,1,1
0.167200126,0,1,1,1
0.167212564,0,1,0,0
0.167212728,0,0,0,0
0.167212732,0,1,0,0
0.167212744,1,1,0,0
0.167212750,0,1,0,0
0.167212774,1,1,0,0
0.167212778,0,1,0,0
0.167212794,1,1,0,0
0.167212798,0,1,0,0
0.167212808,1,1,0,0
0.167212820,0,1,0,0
0.167212826,1,1,0,0
0.167270658,1,1,1,1
0.167275392,0,1,1,1
0.167328572,0,1,0,0
0.167328776,1,1,0,0
0.167328780,0,1,0,0
0.167328796,1,1,0,0
0.167386606,1,1,0,1
0.167386608,1,1,1,1
0.167395284,0,1,1,1
0.167395300,1,1,1,1
0.167395336,0,1,1,1
0.167395368,1,1,1,1
0.167395500,0,1,1,1
0.167444560,0,1,1,0
0.167444562,0,1,0,0
0.167444736,1,1,0,0
0.167444738,0,1,0,0
0.167444764,1,1,0,0
0.167444770,0,1,0,0
0.167444786,1,1,0,0
0.167502626,1,1,0,1
0.167502628,1,1,1,1
0.167511886,0,1,1,1
0.167511902,1,1,1,1
0.167512008,0,1,1,1
0.167560572,0,1,0,0
0.167560748,1,1,0,0
0.167560752,0,1,0,0
0.167560778,1,1,0,0
0.167560782,0,1,0,0
0.167560798,1,1,0,0
0.167618626,1,1,0,1
0.167618628,1,1,1,1
0.167622474,0,1,1,1
0.167622478,0,0,1,1
0.167622482,0,1,1,1
0.167622498,1,1,1,1
0.167622506,1,0,1,1
0.167622510,0,1,1,1
0.167622518,0,0,1,1
0.167622520,0,1,1,1
0.167622526,1,1,1,1
0.167622534,1,0,1,1
0.167622536,0,1,1,1
0.167622550,1,1,1,1
0.167622580,0,0,1,1
0.167622582,0,1,1,1
0.167622588,1,1,1,1
0.167622602,0,1,1,1
0.167622616,1,1,1,1
0.167622646,0,1,1,1
0.167622650,1,1,1,1
0.167622668,0,1,1,1
0.167622676,1,1,1,1
0.167622692,0,1,1,1
0.167622698,1,1,1,1
0.167622764,0,1,1,1
0.167622776,1,1,1,1
0.167638022,0,1,1,1
0.167638038,1,1,1,1
0.167638150,0,1,1,1
0.167646432,0,0,1,1
0.167646486,0,1,1,1
0.167646552,0,0,1,1
0.167647356,0,1,1,1
0.167650528,1,1,1,1
0.167650530,0,1,1,1
0.167650534,0,0,1,1
0.167650542,0,1,1,1
0.167650544,0,0,1,1
0.167650562,0,1,1,1
0.167650568,1,0,1,1
0.167650570,0,0,1,1
0.167650586,0,1,1,1
0.167650596,1,1,1,1
0.167650598,1,0,1,1
0.167650600,0,0,1,1
0.167650614,0,1,1,1
0.167650624,0,0,1,1
0.167650638,0,1,1,1
0.167650646,0,0,1,1
0.167650656,0,1,1,1
0.167650670,0,0,1,1
0.167650680,0,1,1,1
0.167650692,0,0,1,1
0.167650702,0,1,1,1
0.167650716,0,0,1,1
0.167650722,0,1,1,1
0.167650736,0,0,1,1
0.167650742,0,1,1,1
0.167650760,0,0,1,1
0.167650764,0,1,1,1
0.167650836,0,0,1,1
0.167650860,1,0,1,1
0.167651660,1,1,1,1
0.167664392,0,1,1,1
0.167676546,0,1,1,0
0.167676548,0,1,0,0
0.167676710,0,0,0,0
0.167676712,0,1,0,0
0.167676726,1,1,0,0
0.167676732,0,1,0,0
0.167676756,1,1,0,0
0.167676760,0,1,0,0
0.167676776,1,1,0,0
0.167676780,0,1,0,0
0.167676790,1,1,0,0
0.167734584,1,1,0,1
0.167734586,1,1,1,1
0.167739336,0,1,1,1
0.167792532,0,1,0,0
0.167792736,1,1,0,0
0.167792740,0,1,0,0
0.167792758,1,1,0,0
0.167850596,1,1,0,1
0.167850598,1,1,1,1
0.167858794,0,1,1,1
0.167858804,1,1,1,1
0.167859338,0,1,1,1
0.167908620,0,1,1,0
0.167908622,0,1,0,0
0.167908824,1,1,0,0
0.167908830,0,1,0,0
0.167908846,1,1,0,0
0.167966694,1,1,0,1
0.167966696,1,1,1,1
0.167976112,0,1,1,1
0.168024618,0,1,0,0
0.168024794,1,1,0,0
0.168024796,0,1,0,0
0.168024822,1,1,0,0
0.168024826,0,1,0,0
0.168024844,1,1,0,0
0.168082690,1,1,0,1
0.168082692,1,1,1,1
0.168092532,0,1,1,1
0.168140648,0,1,1,0
0.168140650,0,1,0,0
0.168140824,1,1,0,0
0.168140828,0,1,0,0
0.168140854,1,1,0,0
0.168140858,0,1,0,0
0.168140874,1,1,0,0
0.168140882,0,1,0,0
0.168140884,1,1,0,0
0.168198730,1,1,1,1
0.168202674,0,1,1,1
0.168202678,0,0,1,1
0.168202682,0,1,1,1
0.168202700,1,1,1,1
0.168202708,1,0,1,1
0.168202710,0,0,1,1
0.168202712,0,1,1,1
0.168202718,0,0,1,1
0.168202720,0,1,1,1
0.168202726,1,1,1,1
0.168202734,1,0,1,1
0.168202736,1,1,1,1
0.168202738,0,1,1,1
0.168202752,1,1,1,1
0.168202772,0,1,1,1
0.168202776,1,1,1,1
0.168202780,0,1,1,1
0.168202782,0,0,1,1
0.168202784,0,1,1,1
0.168202788,1,1,1,1
0.168202804,0,1,1,1
0.168202818,1,1,1,1
0.168202832,0,1,1,1
0.168202838,1,1,1,1
0.168202848,0,1,1,1
0.168202852,1,1,1,1
0.168202868,0,1,1,1
0.168202878,1,1,1,1
0.168202892,0,1,1,1
0.168202900,1,1,1,1
0.168202964,0,1,1,1
0.168202978,1,1,1,1
0.168218538,0,1,1,1
0.168226752,0,0,1,1
0.168226796,0,1,1,1
0.168226894,0,0,1,1
0.168226984,0,1,1,1
0.168227020,0,0,1,1
0.168227548,0,1,1,1
0.168230730,0,0,1,1
0.168230736,0,1,1,1
0.168230738,0,0,1,1
0.168230760,0,1,1,1
0.168230762,0,0,1,1
0.168230782,0,1,1,1
0.168230792,1,1,1,1
0.168230794,1,0,1,1
0.168230796,0,0,1,1
0.168230800,0,1,1,1
0.168230802,0,0,1,1
0.168230808,0,1,1,1
0.168230820,0,0,1,1
0.168230826,0,1,1,1
0.168230828,0,0,1,1
0.168230834,0,1,1,1
0.168230842,0,0,1,1
0.168230852,0,1,1,1
0.168230866,0,0,1,1
0.168230876,0,1,1,1
0.168230888,0,0,1,1
0.168230898,0,1,1,1
0.168230910,0,0,1,1
0.168230918,0,1,1,1
0.168230932,0,0,1,1
0.168230938,0,1,1,1
0.168230956,0,0,1,1
0.168230960,0,1,1,1
0.168231032,0,0,1,1
0.168231056,1,0,1,1
0.168231854,1,1,1,1
0.168244298,0,1,1,1
